"X","DIDE_CODE","CONTINENT","ISO","NAME_0","NAME_1","map_prev_210_2019","prev_2_10","prev_0_5","inf_inc_0_5","clin_inc_0_5","sev_inc_0_5","sev_inc_0_10","sev_inc_0_1","sev_inc_1_2","sev_inc_2_3","sev_inc_3_4","sev_inc_4_5","sev_inc_5_6","sev_inc_6_7","sev_inc_7_8","sev_inc_8_9","sev_inc_9_10","eir","inc_sma_ppy","inc_sma_ppy_0_10","prev_2_10_round","ind_sma","prev_2_10_sma","inc_sma_ppy_0_5_paton","inc_rds_ppy_0_10","inc_cm_ppy_0_10","inc_sma_ppy_genpop_prophosp_paton07","inc_sma_ppy_genpop_prophosp_paton05","inc_sma_ppy_genpop_prophosp_paton03","repmod_no_pmc_h03__ph07_inc_sma_ppy","repmod_no_pmc_h03__ph07_inc_sma_all_paton_eq_check","repmod_no_pmc_h03__ph07_inc_sma_all_hosp_eq","repmod_no_pmc_h03__ph07_inc_sma_pd_eq","repmod_no_pmc_h03__ph07_inc_sev_oth_pd_eq","repmod_no_pmc_h03__ph07_inc_sma_1_3_pd_eq","repmod_no_pmc_h03__ph07_inc_sev_oth_1_3_pd_eq","repmod_no_pmc_h03__ph07_num_pmc_eq","repmod_no_pmc_h03__ph07_num_sma_gen_pppy","repmod_no_pmc_h03__ph07_num_sma_pd_pppy","repmod_no_pmc_h03__ph07_num_sev_oth_pd_pppy","repmod_no_pmc_h03__ph07_deaths_pppy","repmod_pmc_h03__ph07_inc_sma_ppy","repmod_pmc_h03__ph07_inc_sma_all_paton_eq_check","repmod_pmc_h03__ph07_inc_sma_all_hosp_eq","repmod_pmc_h03__ph07_inc_sma_pd_eq","repmod_pmc_h03__ph07_inc_sev_oth_pd_eq","repmod_pmc_h03__ph07_inc_sma_1_3_pd_eq","repmod_pmc_h03__ph07_inc_sev_oth_1_3_pd_eq","repmod_pmc_h03__ph07_num_pmc_eq","repmod_pmc_h03__ph07_num_sma_gen_pppy","repmod_pmc_h03__ph07_num_sma_pd_pppy","repmod_pmc_h03__ph07_num_sev_oth_pd_pppy","repmod_pmc_h03__ph07_deaths_pppy","repmod_no_pmc_h05__ph05_inc_sma_ppy","repmod_no_pmc_h05__ph05_inc_sma_all_paton_eq_check","repmod_no_pmc_h05__ph05_inc_sma_all_hosp_eq","repmod_no_pmc_h05__ph05_inc_sma_pd_eq","repmod_no_pmc_h05__ph05_inc_sev_oth_pd_eq","repmod_no_pmc_h05__ph05_inc_sma_1_3_pd_eq","repmod_no_pmc_h05__ph05_inc_sev_oth_1_3_pd_eq","repmod_no_pmc_h05__ph05_num_pmc_eq","repmod_no_pmc_h05__ph05_num_sma_gen_pppy","repmod_no_pmc_h05__ph05_num_sma_pd_pppy","repmod_no_pmc_h05__ph05_num_sev_oth_pd_pppy","repmod_no_pmc_h05__ph05_deaths_pppy","repmod_pmc_h05__ph05_inc_sma_ppy","repmod_pmc_h05__ph05_inc_sma_all_paton_eq_check","repmod_pmc_h05__ph05_inc_sma_all_hosp_eq","repmod_pmc_h05__ph05_inc_sma_pd_eq","repmod_pmc_h05__ph05_inc_sev_oth_pd_eq","repmod_pmc_h05__ph05_inc_sma_1_3_pd_eq","repmod_pmc_h05__ph05_inc_sev_oth_1_3_pd_eq","repmod_pmc_h05__ph05_num_pmc_eq","repmod_pmc_h05__ph05_num_sma_gen_pppy","repmod_pmc_h05__ph05_num_sma_pd_pppy","repmod_pmc_h05__ph05_num_sev_oth_pd_pppy","repmod_pmc_h05__ph05_deaths_pppy","repmod_no_pmc_h07__ph03_inc_sma_ppy","repmod_no_pmc_h07__ph03_inc_sma_all_paton_eq_check","repmod_no_pmc_h07__ph03_inc_sma_all_hosp_eq","repmod_no_pmc_h07__ph03_inc_sma_pd_eq","repmod_no_pmc_h07__ph03_inc_sev_oth_pd_eq","repmod_no_pmc_h07__ph03_inc_sma_1_3_pd_eq","repmod_no_pmc_h07__ph03_inc_sev_oth_1_3_pd_eq","repmod_no_pmc_h07__ph03_num_pmc_eq","repmod_no_pmc_h07__ph03_num_sma_gen_pppy","repmod_no_pmc_h07__ph03_num_sma_pd_pppy","repmod_no_pmc_h07__ph03_num_sev_oth_pd_pppy","repmod_no_pmc_h07__ph03_deaths_pppy","repmod_pmc_h07__ph03_inc_sma_ppy","repmod_pmc_h07__ph03_inc_sma_all_paton_eq_check","repmod_pmc_h07__ph03_inc_sma_all_hosp_eq","repmod_pmc_h07__ph03_inc_sma_pd_eq","repmod_pmc_h07__ph03_inc_sev_oth_pd_eq","repmod_pmc_h07__ph03_inc_sma_1_3_pd_eq","repmod_pmc_h07__ph03_inc_sev_oth_1_3_pd_eq","repmod_pmc_h07__ph03_num_pmc_eq","repmod_pmc_h07__ph03_num_sma_gen_pppy","repmod_pmc_h07__ph03_num_sma_pd_pppy","repmod_pmc_h07__ph03_num_sev_oth_pd_pppy","repmod_pmc_h07__ph03_deaths_pppy"
55,100218,"Africa","BFA","Burkina Faso","Est",0.251111260526297,0.251469939726027,0.180887665753425,1.68658083035616,0.923751521010959,0.0291886824436986,0.0172871320772603,0.0274297806164384,0.0462039011969863,0.0344912635041096,0.0217413142507123,0.0142508555435616,0.00858161049852055,0.00519552480939726,0.00339391457164384,0.0023748410469589,0.00164530639389041,10.7545902871233,0.0159296972799631,0.00955482378730025,0.251,252,0.251,0.00124453920989525,0.00190251623725055,0.00129815542561249,0.00143869603333927,0.00202142506943774,0.00338187913428738,0.0017663448291861,0.00123644048316226,0.000529902551334986,0.591035879546378,0.780843423946862,0.690543664625176,0.912302405023819,0.000490689404322269,0.0014377488469769,0.000328594688264353,0.00043400809193412,0.000229560723161991,0.00170459176665674,0.00119321340095019,0.000511376694175065,0.476918767130723,0.630055571949378,0.513730734887494,0.678658300233486,0.000473534485975821,0.00143775590204291,0.00026683481373638,0.000352440577562278,0.000220405397552687,0.0024890882011779,0.00124454197914599,0.00124454197914599,0.590840348383579,0.780585086954071,0.687774346912787,0.908642646555762,0.0011524439025677,0.00201951642247199,0.000469569181255905,0.000620207382041027,0.00028556184063502,0.00234748939663659,0.00117374281121162,0.00117374281121162,0.408577738591677,0.53976089425422,0.403429039751975,0.532921863433894,0.00108688409358677,0.00201954153297749,0.000327946049374032,0.000433162802940394,0.000267038486147166,0.00417491807932126,0.00125247041006802,0.0029224376422432,0.590645925824881,0.780328214733326,0.685027444234979,0.905012519361702,0.00270616640915369,0.00337642974949609,0.00079848094461615,0.00105463455081854,0.000415292127016446,0.00385013997699647,0.00115503772889744,0.00269509371978939,0.34580248329339,0.456824688221554,0.300491135201858,0.396927638940659,0.00249564756720283,0.00337653520691965,0.000473600389204227,0.000625557970671411,0.000378470255944657
56,100219,"Africa","BFA","Burkina Faso","Haut-Bassins",0.168017869207567,0.169631608219178,0.115603077260274,0.797324124410959,0.513663404320548,0.0207691340412055,0.0132382987348466,0.0163519233726027,0.0291411759589041,0.0257540827542466,0.0182054844882192,0.0137262451548493,0.00934795675315069,0.00610108504923288,0.00425366046150685,0.00297398515076712,0.00197129493361644,4.6531008890411,0.010918731965606,0.0068550571797222,0.168,169,0.168,0.000624750376446367,0.00142914867693112,0.00106145612635515,0.000795796831857047,0.00111656469341506,0.00186415918176702,0.0008892015745035,0.000622440874688542,0.000266760244903499,0.304631326197675,0.402467808681998,0.369961352678499,0.488780671842054,0.000247019896491536,0.000795517108438897,9.36842618796054e-05,0.000123755653970912,0.000113958383080676,0.000872261704208513,0.000610582974086128,0.000261678292378548,0.248812929693239,0.328716781537814,0.27666514685376,0.36550649019662,0.000242314011885669,0.000795518230689193,7.67433062569305e-05,0.000101377580235449,0.000111446899205373,0.00124968365186872,0.000624841291082173,0.000624841291082173,0.304583443630509,0.402404546219189,0.369169728770188,0.48773463312457,0.000578602540269904,0.00111600359505504,0.000133679648081568,0.00017658902898164,0.000141354810313007,0.00121052389827443,0.000605261447298822,0.000605261447298822,0.214353537370127,0.28318852040885,0.217813742118695,0.287750132109581,0.00056047163549295,0.00111600759271558,9.45160166109668e-05,0.000124856015283023,0.000136232049717766,0.0020894356845549,0.0006268294494773,0.00146260372328113,0.304535696157655,0.402341462248736,0.368381507903226,0.486693091868287,0.00135436833411065,0.00186256633246047,0.000226868194400538,0.000299689870792604,0.000204886352101588,0.00199896020967776,0.000599686913419449,0.00139927099728077,0.181939455532493,0.240363811724892,0.161987800487478,0.2139948378359,0.00129572245980914,0.0018625831294284,0.000136376384323199,0.00018015513074131,0.000194628624555316
57,100220,"Africa","BFA","Burkina Faso","Nord",0.147607909588218,0.147807058630137,0.10201302109589,0.666003707232877,0.443354270082192,0.0190450651852055,0.0124094435270219,0.0145067368043836,0.0259831305917808,0.0244957342972603,0.0171087333610959,0.0129884113298904,0.00957366953956164,0.00651205754553425,0.00460676801506849,0.00317563610446575,0.00202124536,3.81068399835616,0.00998254842591927,0.00636850561010979,0.148,149,0.148,0.000502571375508505,0.00134277732459724,0.00101739575177973,0.000651564540728053,0.000913659396238892,0.00152537230005466,0.000715696068225204,0.000500987100398292,0.000214708673124497,0.255482466486729,0.337534990004712,0.312394919815074,0.412727035742676,0.000198820172825668,0.000651378214458818,6.43177389849744e-05,8.49649238302584e-05,9.14741146128149e-05,0.000704150817757818,0.000492905429790824,0.000211245102695875,0.209114571147245,0.276271213650504,0.233840227536503,0.308932665054466,0.000195612908480527,0.000651378845850995,5.27718777300612e-05,6.97130283316502e-05,8.97624277191808e-05,0.00100500809954421,0.000502503703867559,0.000502503703867559,0.255449336492143,0.337491218702118,0.31183093609815,0.411981813673165,0.000465318109463303,0.000913286196220137,9.17216738220115e-05,0.000121166031864623,0.000113367236308798,0.000978287607289798,0.0004891434758892,0.0004891434758892,0.180334535066041,0.238246728465338,0.184188891303494,0.243332019301955,0.000452946555169188,0.000913288444449592,6.49990002020818e-05,8.58658117649442e-05,0.000109871739176696,0.00167997718170081,0.000503992342609509,0.00117598321528884,0.255416284190359,0.337447550050079,0.311268996106946,0.411239292464169,0.00108895870309463,0.00152431317809711,0.000155663353520825,0.000205634184587854,0.000164277855592717,0.00161813374481633,0.000485439370223463,0.001132692868141,0.153145835846786,0.202325617500412,0.136949243554867,0.180920422473973,0.00104887196844217,0.001524322633482,9.38107195991847e-05,0.000123927848888264,0.000157266313160208
58,100221,"Africa","BFA","Burkina Faso","Plateau-Central",0.135502239707639,0.133172224657534,0.0910940271232877,0.558028117780822,0.381938971205479,0.0172833410363562,0.0115062829607233,0.013471323539726,0.0227025826630137,0.0216024841994521,0.0164229956528767,0.0121953588408219,0.00926668398465753,0.00645916001161644,0.00442676770736986,0.00316595536630137,0.0021970669790411,3.16992979452055,0.00902650158029777,0.00582128603831709,0.136,137,0.136,0.000437395387981515,0.00123748402307133,0.000948214223596008,0.000575218927994314,0.000806418039983957,0.0013460009061758,0.00062315697592582,0.00043620977144228,0.000186946981063898,0.216386105644535,0.28588275238384,0.266038491144445,0.351483032051482,0.000173112860131535,0.000575074454097617,4.80824460314879e-05,6.35190223987888e-05,7.94693175407737e-05,0.000614577348846203,0.000430204035533311,0.000184373096002983,0.177415946244799,0.234393676533244,0.199295881916816,0.263297060679089,0.000170729443775431,0.000575074871040865,3.95024155673496e-05,5.21846777685802e-05,7.81973089778987e-05,0.000874681418843463,0.000437340447432546,0.000437340447432546,0.216362661797158,0.285851778441866,0.265629737455843,0.350942933667443,0.000404977011689545,0.000806128873898665,6.85523935417019e-05,9.05607234083069e-05,9.84434191492147e-05,0.000854800955840691,0.000427400227685868,0.000427400227685868,0.153122594570967,0.202297133798736,0.15704274179261,0.207471320859495,0.000395772379119646,0.000806130358791378,4.86704895566956e-05,6.4296439127119e-05,9.58427114661744e-05,0.00146149583762162,0.000438448136809404,0.00102304647185739,0.216339264147931,0.285820865538232,0.265222243414505,0.350404499890304,0.000947339705310949,0.00134518086066065,0.000116314548250808,0.000153656632453308,0.000142586521329546,0.0014154296021277,0.000424628304314383,0.000990800145148659,0.130092539330086,0.171870299730945,0.116744692094042,0.154230622939159,0.000917479689141377,0.00134518710748786,7.024223576551e-05,9.27944346790828e-05,0.000137363727645836
59,100222,"Africa","BFA","Burkina Faso","Sahel",0.188043767221519,0.185897517808219,0.130986703835616,0.988779578082192,0.620180930527123,0.0234759941569863,0.0146271906169041,0.0198160680980822,0.0338404759424658,0.0290450503372603,0.0201543193153425,0.0137716666544932,0.00933695865564384,0.005941138702,0.00425433777810959,0.00284892815832877,0.00193188654515068,5.97268619890411,0.0125116447420488,0.00773619269114451,0.188,189,0.188,0.000761081564733536,0.00159040215409243,0.00115076045925558,0.000945210886475763,0.00132634224709007,0.00221602158110824,0.00108241738311827,0.000757691831122949,0.000324724877908327,0.376647618854348,0.497611244060254,0.45291851708491,0.598378002693401,0.000300695103109039,0.000944812620586933,0.000137604406337985,0.000181767141093028,0.000139247952877885,0.00105727766534461,0.000740094044208295,0.000317182978038281,0.306682952337245,0.405167867183629,0.338238886589967,0.446846320288698,0.000293711310012721,0.000944814575306716,0.000112462798923796,0.000148557878130355,0.000135520780646911,0.00152191818416907,0.000760958298853383,0.000760958298853383,0.376572744200423,0.497512319488136,0.451730746427718,0.596808452754836,0.000704646650051796,0.00132554283368029,0.000196374637368929,0.000259399093546233,0.000172810958754118,0.00146394220444891,0.00073197036829719,0.00073197036829719,0.263826399877558,0.348544892783827,0.266106435054959,0.351542093390355,0.0006778038813224,0.00132554979092092,0.000138391910936936,0.000182810362937806,0.000165226734368025,0.00254725653692551,0.000764175094540292,0.00178307770930702,0.376498133716263,0.49741374395093,0.45054924159582,0.595247184294089,0.0016511259254107,0.0022137479252581,0.000333506588962462,0.000440542197897402,0.000250753734929574,0.00241354040810425,0.000724060446680606,0.00168947660995177,0.223762195772506,0.295613154423176,0.197973914882461,0.261528294845434,0.0015644517199841,0.00221377716247599,0.000199762034079487,0.000263880494649705,0.000235593576628194
60,100223,"Africa","BFA","Burkina Faso","Sud-Ouest",0.395388312669565,0.394101846575342,0.302598383561644,4.26864396164384,1.64441445178082,0.036799163169863,0.020595013969863,0.0429733844463014,0.0673971146164384,0.0395622622383562,0.0200426290591781,0.0107695947475068,0.00615538848723288,0.00361000244739726,0.00228153503219178,0.00157516559443836,0.00102126456986301,30.4997770684932,0.0211613109469172,0.0122822233247418,0.395,396,0.395,0.00228787134048998,0.00232417971104661,0.00142788759198095,0.00238481704627552,0.00335567917687368,0.0056252988456133,0.00323815461327879,0.00226670522215698,0.000971443371535919,0.931145940012193,1.23015600333368,1.04129124838318,1.37563449520369,0.00089955529919248,0.00238211293542736,0.000856036104297891,0.00113046437598143,0.000426518914525564,0.00307104004665777,0.00214972532433731,0.000921309302949006,0.741059168292811,0.978969564723067,0.770540022878968,1.01783490305921,0.00085313130389769,0.00238214287233585,0.000688892685108763,0.000909759348928992,0.000401743353645279,0.00457539217054183,0.00228768892649501,0.00228768892649501,0.930624340078055,1.22946686144572,1.03497008756144,1.36727990624859,0.00211839313405772,0.00335020357811762,0.00122517736788305,0.0016179456129527,0.000532062310252773,0.00419541631621125,0.00209770213373428,0.00209770213373428,0.631015716392644,0.833574071629401,0.603671084828953,0.797358898376803,0.00194246653534131,0.00335031018709025,0.000845098379026954,0.00111606884411586,0.000482356020478595,0.00769667767166216,0.00230898627182405,0.00538765735587325,0.93010747589971,1.22878397693454,1.02872670188702,1.35902815775482,0.00498893344425682,0.00560957731306,0.0020870683214271,0.00275614375986479,0.000776135634605171,0.00683176995010902,0.00204951756116111,0.00478222554461466,0.532481024542496,0.703396466367436,0.450605797911902,0.595149540773394,0.00442831174358914,0.00561002515401334,0.00122172602674619,0.00161349807750112,0.00067807647301981
61,100393,"Africa","BWA","Botswana","Central",0.000983007642028009,0.0025650942739726,0.00156170757534247,0.00674213298630137,0.00533477397260274,0.000472837378082192,0.000580902967123288,0.000219720767123288,0.000329790109589041,0.000552633863013699,0.000590596493150685,0.000718818520547945,0.000541925342465753,0.00064130498630137,0.000794464860273973,0.00067174557260274,0.000836370024657534,0.0299836829424658,0.000218328812798218,0.000222665089499519,0.001,2,0.001,5.0390490810429e-05,5.7328516088492e-05,5.87611448577161e-05,2.74963639711352e-05,3.84949095595893e-05,0.000103810120102115,2.75197223375519e-05,1.92638054062659e-05,8.255916495559e-06,0.0022332468266636,0.00295053077251951,0.00283086248114273,0.0037400914642339,7.64497858021089e-06,2.74960433680919e-05,2.36789676762903e-08,3.12842696206323e-08,3.46251097271018e-06,2.75156434805476e-05,1.9260950226689e-05,8.2546928182607e-06,0.00184852049285368,0.0024422360619579,0.00213028856918168,0.00281450327830275,7.64384547621249e-06,2.7496043408615e-05,1.96001109792054e-08,2.58953403174138e-08,3.46190620535713e-06,3.85279822107706e-05,1.92639905970273e-05,1.92639905970273e-05,0.00223324453413396,0.00295052774363342,0.00283081638291691,0.00374003055988277,1.78384548203477e-05,3.84942705204382e-05,3.37116867770185e-08,4.45393078001818e-08,4.27727159254941e-06,3.85184657959981e-05,1.92592323696306e-05,1.92592323696306e-05,0.00160277493000332,0.00211756076912771,0.00168272144150932,0.00222318431900783,1.78340487220738e-05,3.84942705609614e-05,2.41952324850051e-08,3.19663145967439e-08,4.27602668113863e-06,0.000103897817528563,3.11693421775419e-05,7.2728469180862e-05,0.00223324224164483,0.00295052471482837,0.00283077028619046,0.0037399696575173,6.73465557475873e-05,0.000103805395524973,9.24219773052342e-08,1.22106352827164e-07,9.99655067257653e-06,0.000103861893632806,3.11585649663863e-05,7.27033224195083e-05,0.00136512881991158,0.00180358641670944,0.00124987806331354,0.00165131837768445,6.73232698731079e-05,0.000103805395930204,5.64976865335281e-08,7.46438272379576e-08,9.9924777726698e-06
62,100394,"Africa","BWA","Botswana","Chobe",0.00524201656889009,0.0176143175342466,0.0116393464383562,0.0416442035616438,0.0328069554246575,0.00253463292054795,0.00286302779553425,0.00156341229863014,0.00242928106849315,0.00251733654246575,0.00305376252328767,0.00323665286027397,0.00302319169041096,0.00327653321287671,0.00317619449616438,0.00333771518712329,0.0032976819539726,0.194098322191781,0.00122432368233099,0.00115330143819032,0.005,6,0.005,5.33546521136658e-05,0.000286801445469041,0.000281837645909298,2.91138052135627e-05,4.07593272989878e-05,0.000143249963185125,2.92750404106757e-05,2.04925280368783e-05,8.78251188071272e-06,0.0143917840469019,0.0190141879342011,0.0182108733996925,0.0240599154103727,8.13260589854342e-06,2.91134451766574e-05,1.61595221128929e-07,2.13495597929647e-07,3.68641688649228e-06,2.92471453727136e-05,2.04730015148269e-05,8.77414336574141e-06,0.0119059706718495,0.0157299599208161,0.0137004111304166,0.0181007301017891,8.12485665949464e-06,2.91134452577037e-05,1.33700104345609e-07,1.76641341596561e-07,3.68228113526457e-06,4.09886740365436e-05,2.04943364631665e-05,2.04943364631665e-05,0.0143916883241472,0.0190140614666842,0.0182089652431327,0.0240573943639111,1.89777550223762e-05,4.07586095544058e-05,2.30064456447141e-07,3.03955444829191e-07,4.55428620326459e-06,4.09236230829481e-05,2.04618109679319e-05,2.04618109679319e-05,0.0103203873620709,0.013635109258599,0.0108203937036041,0.0142956873572687,1.8947636424442e-05,4.07586098380678e-05,1.65013226453678e-07,2.18011537221501e-07,4.54577638419789e-06,0.000144062950759585,4.32188792656133e-05,0.000100844059553238,0.0143915926132662,0.0190139350148506,0.0182070574859178,0.0240548738450319,9.33815862585093e-05,0.000143240949757993,8.22000679005733e-07,1.08600687271391e-06,1.38729228054877e-05,0.000143743077334514,4.31229172564708e-05,0.000100620148190276,0.00878885342154495,0.0116116706476819,0.00803741325882646,0.010618857812758,9.31742443727294e-05,0.000143240954499202,5.021225977354e-07,6.63392539838059e-07,1.38366569843194e-05
63,100395,"Africa","BWA","Botswana","Francistown",0.00238055812075725,0.0189612904109589,0.0118252194246575,0.0440994563287671,0.0346896764383562,0.00266316805232877,0.00303302473019178,0.00144385583561644,0.00254523326027397,0.00305605893972603,0.00304581045753425,0.0033817129369863,0.00349635119726027,0.00328977136986301,0.00334323721013699,0.00358149789726027,0.0034956017709589,0.205278051315068,0.00128070219876671,0.00121741123863782,0.002,3,0.002,5.11158158576786e-05,0.000303619587639595,0.000299848246735073,2.78921489927891e-05,3.90490085899047e-05,0.000105304371875754,2.8055501388943e-05,1.96388507377262e-05,8.4166501983583e-06,0.015216046859993,0.0201031895192661,0.0192515681945554,0.0254348642370532,7.79381798149829e-06,2.78918184841581e-05,1.63682892276926e-07,2.16253683913095e-07,3.53304559208743e-06,2.80272418859215e-05,1.96190691225379e-05,8.40817235196007e-06,0.0125873971192007,0.0166302471455896,0.0144830836616136,0.0191347801038923,7.78596750148559e-06,2.78918185652044e-05,1.35423350891704e-07,1.78917931625275e-07,3.52885586403792e-06,3.92813866127818e-05,1.96406927982185e-05,1.96406927982185e-05,0.0152159398196934,0.0201030480991305,0.019249435680971,0.0254320467700197,1.81872810285105e-05,3.90483497590539e-05,2.3303686932042e-07,3.0788238027597e-07,4.36483602151683e-06,3.92154879153023e-05,1.96077434309887e-05,1.96077434309887e-05,0.0109108654930877,0.0144152366763801,0.0114384232319297,0.0151122125998521,1.81567699243052e-05,3.90483500021927e-05,1.67137895228895e-07,2.20818494112334e-07,4.35621529061796e-06,0.000105938386541571,3.17815127501632e-05,7.41568673343729e-05,0.015215832793456,0.0201029066975961,0.0192473036391944,0.0254292299262973,6.86692521939028e-05,0.000105299500429758,6.38885927499313e-07,8.44079874194982e-07,1.02022066693926e-05,0.000105689750136302,3.17069218396671e-05,7.39828219103969e-05,0.00929161147097641,0.0122759036898049,0.00849651090259871,0.0112254048467993,6.85080861310485e-05,0.00010529950314481,3.90246878909548e-07,5.15584790226059e-07,1.01740173943576e-05
64,100397,"Africa","BWA","Botswana","Ghanzi",0.000122428041582063,0.0125249448767123,0.0073902002739726,0.0262284500273973,0.0207119126027397,0.00169263464931507,0.00203981650273973,0.000981390301369863,0.00157522431232877,0.00174501930410959,0.00219382800273973,0.00207688621369863,0.00234535987945206,0.0023607942630137,0.00246840814246575,0.00243166540821918,0.0025131334,0.128695490191781,0.000814072060984348,0.000807886242229244,0,1,0,4.96754356281337e-05,0.000203546160628212,0.000203572447240438,2.71061828628423e-05,3.79486560079792e-05,0.000102337025413814,2.72058008513049e-05,1.90440603586781e-05,8.16174002626074e-06,0.0095595430086217,0.0126299138727328,0.0121047962764276,0.0159926656642047,7.55777119248872e-06,2.71058709417392e-05,9.99299021446036e-08,1.32025201906035e-07,3.42472630473675e-06,2.71885651832379e-05,1.9031995443981e-05,8.15656935447654e-06,0.00791009316538018,0.0104506819305927,0.00910765702881938,0.0120328773771983,7.55298313082432e-06,2.71058709822624e-05,8.26941948344623e-08,1.09253790475359e-07,3.42217095600237e-06,3.80903048954065e-05,1.90451519305679e-05,1.90451519305679e-05,0.00955950086491077,0.0126298581931054,0.0121039532803512,0.0159915519050941,1.76358102438417e-05,3.79480342941644e-05,1.42270586450637e-07,1.87964803770139e-07,4.23083341037476e-06,3.80501038287345e-05,1.90250514388034e-05,1.90250514388034e-05,0.00685739663334154,0.00905987445018327,0.0071935228918161,0.0095039493124366,1.7617197157727e-05,3.7948034456257e-05,1.02069402388832e-07,1.34851893565588e-07,4.22557439819916e-06,0.000102722471834298,3.08167385107574e-05,7.19057272525812e-05,0.00955945872468493,0.0126298025180168,0.0121031104015546,0.0159904383009137,6.65846968703592e-05,0.000102332428717955,3.90043006989984e-07,5.15316364943678e-07,9.88857651890383e-06,0.000102570758989312,3.07712246581167e-05,7.17995282781552e-05,0.00584011270453847,0.00771585481459965,0.00534327762942718,0.00705943441128523,6.64863566331374e-05,0.000102332430298358,2.38328624135957e-07,3.14874769727172e-07,9.87137602574142e-06
65,100399,"Africa","BWA","Botswana","Kgalagadi",3.2534232321257e-07,0.0205062734246575,0.0121006488493151,0.0470702248219178,0.0371840918630137,0.00310097735068493,0.00376374945232877,0.00158495802739726,0.00287412654794521,0.0032029911890411,0.00385164555890411,0.00422094521369863,0.00441181120547945,0.00427147592876712,0.00446040454164384,0.00459450359178082,0.00468040690410959,0.219129649041096,0.00147223783250951,0.00147551544571599,0,1,0,4.96754356281337e-05,0.000374008653551529,0.000376973781010584,2.71061828628423e-05,3.79486560079792e-05,0.000102337025413814,2.72756122587297e-05,1.90929283508859e-05,8.18268347981255e-06,0.0162365967088388,0.0214515219670786,0.0205397460927532,0.0271367835811181,7.57716480308496e-06,2.71058706580772e-05,1.69741588047001e-07,2.24258179317763e-07,3.43507117368439e-06,2.72463015449049e-05,1.90724108759822e-05,8.17389024181097e-06,0.0134310262036173,0.017744833085417,0.0154518407685534,0.0204146806426931,7.5690222904988e-06,2.71058707391235e-05,1.40430835875819e-07,1.85533617960668e-07,3.43072555311343e-06,3.81896966200955e-05,1.90948478105776e-05,1.90948478105776e-05,0.0162364747737429,0.0214513608681591,0.0205373185966703,0.0271335763827779,1.76818286024829e-05,3.79480336863172e-05,2.41662908653305e-07,3.19278743583261e-07,4.24382881694327e-06,3.81213492307525e-05,1.90606741176923e-05,1.90606741176923e-05,0.0116418676759616,0.0153810213037935,0.0122033755256606,0.0161228480964638,1.7650183771695e-05,3.79480339294561e-05,1.73315283277312e-07,2.28979814070544e-07,4.23488775061868e-06,0.000102994959921576,3.08984849167627e-05,7.2096468901602e-05,0.016236352855708,0.0214511997918125,0.0205348916735923,0.0271303699414943,6.67613236035285e-05,0.000102332423936223,6.62535799602191e-07,8.75325079580523e-07,9.91945389650821e-06,0.000102737094816243,3.0821125424738e-05,7.19159633593395e-05,0.00991400362075534,0.0130981944731707,0.00906475242797702,0.0119761493026175,6.65941754921483e-05,0.000102332426651274,4.04668051514681e-07,5.34637474128501e-07,9.89021831398157e-06
66,100400,"Africa","BWA","Botswana","Kgatleng",1.79342901096398e-05,0.0105579853424658,0.00657973731506849,0.0231557471232877,0.0182965568767123,0.00151953784109589,0.00179206828383562,0.000971334410958904,0.00120738443835616,0.00159499244931507,0.00180917109041096,0.00211234747945205,0.00210259513424658,0.00198217780547945,0.00208201391506849,0.00202595436712329,0.00225413573972603,0.106815863232877,0.000724705554252141,0.000709326779187682,0,1,0,4.96754356281337e-05,0.000178930270652555,0.000178265648510914,2.71061828628423e-05,3.79486560079792e-05,0.000102337025413814,2.71888599891063e-05,1.90322017878226e-05,8.15665777597087e-06,0.00793909004185027,0.0104889984606241,0.0100552564380916,0.01328484652876,7.55306502775175e-06,2.71058710227855e-05,8.29889601577903e-08,1.09643339424129e-07,3.42221597721178e-06,2.71745503351336e-05,1.90221850343178e-05,8.15236487595053e-06,0.00656971952121542,0.00867980433446946,0.00756585306887266,0.00999587546099348,7.5490898029822e-06,2.71058710633087e-05,6.86792667246249e-08,9.07376734972751e-08,3.42009442869945e-06,3.80661860465258e-05,1.90330925270182e-05,1.90330925270182e-05,0.00793906099573082,0.0104889600853636,0.010054674759921,0.0132840780212117,1.76246432287218e-05,3.7948034456257e-05,1.18151618508061e-07,1.5609947282565e-07,4.22767985902925e-06,3.80328075375311e-05,1.90164032733908e-05,1.90164032733908e-05,0.00569560814196353,0.00752494114138294,0.00597587405454816,0.00789521726512799,1.76091889716532e-05,3.79480345778264e-05,8.47729508911178e-08,1.12000327363002e-07,4.2233133690313e-06,0.000102656349072859,3.07969017024414e-05,7.18594413072708e-05,0.00793903195163757,0.0104889217127372,0.0100540931489001,0.013283309602414,6.65418361020399e-05,0.000102332429852603,3.23919088917558e-07,4.27955241495389e-07,9.88108374951803e-06,0.00010253037535874,3.07591095753799e-05,7.17712597350848e-05,0.0048507702418705,0.00640875448574642,0.00443879583007168,0.00586445365223093,6.64601799773502e-05,0.000102332431189867,1.97944113376308e-07,2.61519814786379e-07,9.86680140882124e-06
