"DIDE_CODE","CONTINENT","ISO","NAME_0","NAME_1","map_prev_210_2019","prev_2_10","prev_0_5","inf_inc_0_5","clin_inc_0_5","sev_inc_0_5","sev_inc_0_10","sev_inc_0_1","sev_inc_1_2","sev_inc_2_3","sev_inc_3_4","sev_inc_4_5","sev_inc_5_6","sev_inc_6_7","sev_inc_7_8","sev_inc_8_9","sev_inc_9_10","eir","inc_sma_ppy","inc_sma_ppy_0_10"
102014,"Africa","MWI","Malawi","Chikwawa",0.143202100570734,0.142163825205479,0.0966573087671233,0.605405756986301,0.409954556794521,0.0181760908723288,0.0122116059456082,0.0138561453879452,0.0237044901945205,0.0224311335452055,0.0173596710383562,0.0134437562068493,0.0101854558432329,0.00688885997613699,0.00473821374358904,0.00362606513205479,0.00268540817506849,3.34602502,0.00944239812699932,0.0061314768114513
102015,"Africa","MWI","Malawi","Chiradzulu",0.131479523714519,0.132237409589041,0.0904592578082192,0.540150464575342,0.371328990852055,0.0170969475983836,0.0117446456319178,0.0129165984526027,0.0225092342,0.0208354700109589,0.0163491175810959,0.0128137091272877,0.00997568634830137,0.00711977575575342,0.00512106990230137,0.00407855474975343,0.00278472384032877,2.91970306219178,0.00887856996702768,0.00584240897066419
102016,"Africa","MWI","Malawi","Chitipa",0.119164650408899,0.119121867123288,0.0814930939726027,0.459168827616438,0.318117381375342,0.0151880102279452,0.0106319305909863,0.0107257499249315,0.0188434725534247,0.0191957203728767,0.0151224306734247,0.0122560692628767,0.00941402545830137,0.00680001587863014,0.00514292955978082,0.00398906287060274,0.00277152495210959,2.46628151287671,0.00779008690438798,0.00520332757590006
102017,"Africa","MWI","Malawi","Dedza",0.126420542443818,0.127982523013699,0.085080922739726,0.507138869863014,0.349661046205479,0.0162553986707671,0.0112951081808219,0.0115701290041096,0.0209075524027397,0.0200015584821918,0.0162553633657534,0.0124998588482192,0.00998406213969863,0.00747067829254794,0.00500292019320548,0.00386815256731507,0.00281547072065753,2.82464971671233,0.00836075924569521,0.00555545856330106
102018,"Africa","MWI","Malawi","Dowa",0.175178940147605,0.17519779890411,0.121621839452055,0.882589694383562,0.558123935890411,0.0218454648180822,0.0140319899383836,0.0181412006432877,0.030346063629589,0.0263913645920548,0.0195301097484931,0.0143197024085753,0.0100899933303562,0.00672415322452055,0.00470968934279452,0.00332836389690411,0.00235308192761644,5.14991502,0.0115438240960673,0.00728086420360518
102019,"Africa","MWI","Malawi","Karonga",0.0914689292466141,0.0903696019178082,0.059350117260274,0.304986152958904,0.220488006136986,0.0119372832815068,0.00890823764747945,0.00778402302219178,0.0140911534438356,0.0148320095315068,0.0127417693049315,0.0103945475106849,0.00902009587457534,0.00679350360172603,0.00506295240024658,0.00388284217128767,0.00302881080846575,1.56701212438356,0.00601986858733605,0.00420172592295369
102020,"Africa","MWI","Malawi","Kasungu",0.19369876983714,0.195614838356164,0.137502677260274,1.03436591969863,0.642387310986301,0.0237939692780822,0.0149676387750411,0.0211914043720548,0.0328686024972603,0.0289437904983562,0.0201718921465753,0.0147911111017534,0.0101812020352055,0.00652980904320548,0.00441455459032877,0.00305418037030137,0.00212974863082192,6.15127624082192,0.0126537513440927,0.00787675682711859
102021,"Africa","MWI","Malawi","Likoma",0.148422524333,0.150839247671233,0.102896792328767,0.656411124,0.435833334016438,0.0186280590612055,0.0124081234779589,0.014489406360274,0.0246180285860274,0.0225206024936986,0.0176086652156164,0.0136715503342466,0.0101536124605205,0.0069410164240274,0.00498960681835616,0.00362057523808219,0.00253379903131507,3.63536544438356,0.00969827797940431,0.00627828590930281
102022,"Africa","MWI","Malawi","Lilongwe",0.133961083634958,0.135549719726027,0.0916755326027397,0.561986468054795,0.38277851970137,0.0171857590145753,0.0117593738071233,0.0128296956964384,0.0223593256547945,0.0213037092213699,0.0162817269860274,0.0129735989375342,0.0100474494014247,0.00709488115079452,0.00496705353271233,0.00394187463734247,0.00273767056986301,3.10080215917808,0.00889558002329189,0.00584408711907
102023,"Africa","MWI","Malawi","Machinga",0.282548858462741,0.285989090410959,0.206912189041096,2.04501372465753,1.06520968775342,0.0312952405424658,0.0184810496526027,0.0312505546933699,0.0490921382454794,0.0367676171128767,0.022652627551863,0.0145317679060274,0.0089167094290137,0.00544395791934247,0.00351383041715068,0.00255545354624658,0.00168381120331507,13.4399768410959,0.0171860087510657,0.0102854105699403
